host,date_scanned,pid,name,state,ppid,real_uid,effective_uid,saved_uid,real_gid,effective_gid,saved_gid,threads,cmdline,environ
python-Virtual-Machine,2019-10-26T16:36:32,1122,gnome-keyring-d,S (sleeping),1,1000,1000,1000,1000,1000,1000,4,gnome-keyring-daemon --start ,"USER=python LANGUAGE=en_US XDG_SEAT=seat0 XDG_SESSION_TYPE=x11 SSH_AGENT_PID=975 SHLVL=0 HOME=/home/python DESKTOP_SESSION=xubuntu XDG_SEAT_PATH=/org/freedesktop/DisplayManager/Seat0 DBUS_SESSION_BUS_ADDRESS=unix:path=/run/user/1000/bus GLADE_MODULE_PATH=: QT_QPA_PLATFORMTHEME=gtk2 LOGNAME=python GTK_OVERLAY_SCROLLING=0 XDG_SESSION_ID=c1 CLUTTER_BACKEND=x11 PATH=/home/python/.local/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin GDM_LANG=en_US GLADE_PIXMAP_PATH=: XDG_RUNTIME_DIR=/run/user/1000 XDG_SESSION_PATH=/org/freedesktop/DisplayManager/Session0 XDG_MENU_PREFIX=xfce- DISPLAY=:0 LANG=en_US.UTF-8 XDG_CURRENT_DESKTOP=XFCE XDG_SESSION_DESKTOP=xubuntu XAUTHORITY=/home/python/.Xauthority XDG_GREETER_DATA_DIR=/var/lib/lightdm-data/python SSH_AUTH_SOCK=/tmp/ssh-rk5hp7GAxCHR/agent.862 GLADE_CATALOG_PATH=: SHELL=/bin/bash QT_ACCESSIBILITY=1 GDMSESSION=xubuntu GPG_AGENT_INFO=/run/user/1000/gnupg/S.gpg-agent:0:1 XDG_VTNR=7 PWD=/home/python XDG_DATA_DIRS=/usr/share/xubuntu:/usr/share/xfce4:/usr/local/share:/usr/share:/var/lib/snapd/desktop:/usr/share XDG_CONFIG_DIRS=/etc/xdg/xdg-xubuntu:/etc/xdg:/etc/xdg SESSION_MANAGER=local/python-Virtual-Machine:@/tmp/.ICE-unix/1001,unix/python-Virtual-Machine:/tmp/.ICE-unix/1001 GNOME_KEYRING_LIFETIME_FD=11 "
python-Virtual-Machine,2019-10-26T16:36:32,1129,xfwm4,S (sleeping),1,1000,1000,1000,1000,1000,1000,1,xfwm4 --replace ,"USER=python LANGUAGE=en_US XDG_SEAT=seat0 XDG_SESSION_TYPE=x11 SSH_AGENT_PID=975 SHLVL=0 HOME=/home/python DESKTOP_SESSION=xubuntu XDG_SEAT_PATH=/org/freedesktop/DisplayManager/Seat0 DBUS_SESSION_BUS_ADDRESS=unix:path=/run/user/1000/bus GLADE_MODULE_PATH=: QT_QPA_PLATFORMTHEME=gtk2 LOGNAME=python GTK_OVERLAY_SCROLLING=0 XDG_SESSION_ID=c1 CLUTTER_BACKEND=x11 PATH=/home/python/.local/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin GDM_LANG=en_US GLADE_PIXMAP_PATH=: XDG_RUNTIME_DIR=/run/user/1000 XDG_SESSION_PATH=/org/freedesktop/DisplayManager/Session0 XDG_MENU_PREFIX=xfce- DISPLAY=:0.0 LANG=en_US.UTF-8 XDG_CURRENT_DESKTOP=XFCE XDG_SESSION_DESKTOP=xubuntu XAUTHORITY=/home/python/.Xauthority XDG_GREETER_DATA_DIR=/var/lib/lightdm-data/python SSH_AUTH_SOCK=/run/user/1000/keyring/ssh GLADE_CATALOG_PATH=: SHELL=/bin/bash QT_ACCESSIBILITY=1 GDMSESSION=xubuntu GPG_AGENT_INFO=/run/user/1000/gnupg/S.gpg-agent:0:1 XDG_VTNR=7 PWD=/home/python XDG_DATA_DIRS=/usr/share/xubuntu:/usr/share/xfce4:/usr/local/share:/usr/share:/var/lib/snapd/desktop:/usr/share XDG_CONFIG_DIRS=/etc/xdg/xdg-xubuntu:/etc/xdg:/etc/xdg SESSION_MANAGER=local/python-Virtual-Machine:@/tmp/.ICE-unix/1001,unix/python-Virtual-Machine:/tmp/.ICE-unix/1001 "
python-Virtual-Machine,2019-10-26T16:36:32,1137,xfce4-panel,S (sleeping),1,1000,1000,1000,1000,1000,1000,2,xfce4-panel ,"USER=python LANGUAGE=en_US XDG_SEAT=seat0 XDG_SESSION_TYPE=x11 SSH_AGENT_PID=975 SHLVL=0 HOME=/home/python DESKTOP_SESSION=xubuntu XDG_SEAT_PATH=/org/freedesktop/DisplayManager/Seat0 DBUS_SESSION_BUS_ADDRESS=unix:path=/run/user/1000/bus GLADE_MODULE_PATH=: QT_QPA_PLATFORMTHEME=gtk2 LOGNAME=python GTK_OVERLAY_SCROLLING=0 XDG_SESSION_ID=c1 CLUTTER_BACKEND=x11 PATH=/home/python/.local/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin GDM_LANG=en_US GLADE_PIXMAP_PATH=: XDG_RUNTIME_DIR=/run/user/1000 XDG_SESSION_PATH=/org/freedesktop/DisplayManager/Session0 XDG_MENU_PREFIX=xfce- DISPLAY=:0.0 LANG=en_US.UTF-8 XDG_CURRENT_DESKTOP=XFCE XDG_SESSION_DESKTOP=xubuntu XAUTHORITY=/home/python/.Xauthority XDG_GREETER_DATA_DIR=/var/lib/lightdm-data/python SSH_AUTH_SOCK=/run/user/1000/keyring/ssh GLADE_CATALOG_PATH=: SHELL=/bin/bash QT_ACCESSIBILITY=1 GDMSESSION=xubuntu GPG_AGENT_INFO=/run/user/1000/gnupg/S.gpg-agent:0:1 XDG_VTNR=7 PWD=/home/python XDG_DATA_DIRS=/usr/share/xubuntu:/usr/share/xfce4:/usr/local/share:/usr/share:/var/lib/snapd/desktop:/usr/share XDG_CONFIG_DIRS=/etc/xdg/xdg-xubuntu:/etc/xdg:/etc/xdg SESSION_MANAGER=local/python-Virtual-Machine:@/tmp/.ICE-unix/1001,unix/python-Virtual-Machine:/tmp/.ICE-unix/1001 "
python-Virtual-Machine,2019-10-26T16:36:32,1140,Thunar,S (sleeping),1,1000,1000,1000,1000,1000,1000,3,Thunar --daemon ,"USER=python LANGUAGE=en_US XDG_SEAT=seat0 XDG_SESSION_TYPE=x11 SSH_AGENT_PID=975 SHLVL=0 HOME=/home/python DESKTOP_SESSION=xubuntu XDG_SEAT_PATH=/org/freedesktop/DisplayManager/Seat0 DBUS_SESSION_BUS_ADDRESS=unix:path=/run/user/1000/bus GLADE_MODULE_PATH=: QT_QPA_PLATFORMTHEME=gtk2 LOGNAME=python GTK_OVERLAY_SCROLLING=0 XDG_SESSION_ID=c1 CLUTTER_BACKEND=x11 PATH=/home/python/.local/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin GDM_LANG=en_US GLADE_PIXMAP_PATH=: XDG_RUNTIME_DIR=/run/user/1000 XDG_SESSION_PATH=/org/freedesktop/DisplayManager/Session0 XDG_MENU_PREFIX=xfce- DISPLAY=:0.0 LANG=en_US.UTF-8 XDG_CURRENT_DESKTOP=XFCE XDG_SESSION_DESKTOP=xubuntu XAUTHORITY=/home/python/.Xauthority XDG_GREETER_DATA_DIR=/var/lib/lightdm-data/python SSH_AUTH_SOCK=/run/user/1000/keyring/ssh GLADE_CATALOG_PATH=: SHELL=/bin/bash QT_ACCESSIBILITY=1 GDMSESSION=xubuntu GPG_AGENT_INFO=/run/user/1000/gnupg/S.gpg-agent:0:1 XDG_VTNR=7 PWD=/home/python XDG_DATA_DIRS=/usr/share/xubuntu:/usr/share/xfce4:/usr/local/share:/usr/share:/var/lib/snapd/desktop:/usr/share XDG_CONFIG_DIRS=/etc/xdg/xdg-xubuntu:/etc/xdg:/etc/xdg SESSION_MANAGER=local/python-Virtual-Machine:@/tmp/.ICE-unix/1001,unix/python-Virtual-Machine:/tmp/.ICE-unix/1001 "
python-Virtual-Machine,2019-10-26T16:36:32,1142,xfdesktop,S (sleeping),1,1000,1000,1000,1000,1000,1000,3,xfdesktop ,"USER=python LANGUAGE=en_US XDG_SEAT=seat0 XDG_SESSION_TYPE=x11 SSH_AGENT_PID=975 SHLVL=0 HOME=/home/python DESKTOP_SESSION=xubuntu XDG_SEAT_PATH=/org/freedesktop/DisplayManager/Seat0 DBUS_SESSION_BUS_ADDRESS=unix:path=/run/user/1000/bus GLADE_MODULE_PATH=: QT_QPA_PLATFORMTHEME=gtk2 LOGNAME=python GTK_OVERLAY_SCROLLING=0 XDG_SESSION_ID=c1 CLUTTER_BACKEND=x11 PATH=/home/python/.local/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin GDM_LANG=en_US GLADE_PIXMAP_PATH=: XDG_RUNTIME_DIR=/run/user/1000 XDG_SESSION_PATH=/org/freedesktop/DisplayManager/Session0 XDG_MENU_PREFIX=xfce- DISPLAY=:0.0 LANG=en_US.UTF-8 XDG_CURRENT_DESKTOP=XFCE XDG_SESSION_DESKTOP=xubuntu XAUTHORITY=/home/python/.Xauthority XDG_GREETER_DATA_DIR=/var/lib/lightdm-data/python SSH_AUTH_SOCK=/run/user/1000/keyring/ssh GLADE_CATALOG_PATH=: SHELL=/bin/bash QT_ACCESSIBILITY=1 GDMSESSION=xubuntu GPG_AGENT_INFO=/run/user/1000/gnupg/S.gpg-agent:0:1 XDG_VTNR=7 PWD=/home/python XDG_DATA_DIRS=/usr/share/xubuntu:/usr/share/xfce4:/usr/local/share:/usr/share:/var/lib/snapd/desktop:/usr/share XDG_CONFIG_DIRS=/etc/xdg/xdg-xubuntu:/etc/xdg:/etc/xdg SESSION_MANAGER=local/python-Virtual-Machine:@/tmp/.ICE-unix/1001,unix/python-Virtual-Machine:/tmp/.ICE-unix/1001 "
python-Virtual-Machine,2019-10-26T16:36:32,1161,polkit-gnome-au,S (sleeping),1001,1000,1000,1000,1000,1000,1000,3,/usr/lib/policykit-1-gnome/polkit-gnome-authentication-agent-1 ,"USER=python LANGUAGE=en_US XDG_SEAT=seat0 XDG_SESSION_TYPE=x11 SSH_AGENT_PID=975 SHLVL=0 HOME=/home/python DESKTOP_SESSION=xubuntu XDG_SEAT_PATH=/org/freedesktop/DisplayManager/Seat0 DBUS_SESSION_BUS_ADDRESS=unix:path=/run/user/1000/bus GLADE_MODULE_PATH=: QT_QPA_PLATFORMTHEME=gtk2 LOGNAME=python GTK_OVERLAY_SCROLLING=0 XDG_SESSION_ID=c1 CLUTTER_BACKEND=x11 PATH=/home/python/.local/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin GDM_LANG=en_US GLADE_PIXMAP_PATH=: XDG_RUNTIME_DIR=/run/user/1000 XDG_SESSION_PATH=/org/freedesktop/DisplayManager/Session0 XDG_MENU_PREFIX=xfce- LANG=en_US.UTF-8 XDG_CURRENT_DESKTOP=XFCE XDG_SESSION_DESKTOP=xubuntu XAUTHORITY=/home/python/.Xauthority XDG_GREETER_DATA_DIR=/var/lib/lightdm-data/python SSH_AUTH_SOCK=/run/user/1000/keyring/ssh GLADE_CATALOG_PATH=: SHELL=/bin/bash QT_ACCESSIBILITY=1 GDMSESSION=xubuntu GPG_AGENT_INFO=/run/user/1000/gnupg/S.gpg-agent:0:1 XDG_VTNR=7 PWD=/home/python XDG_DATA_DIRS=/usr/share/xubuntu:/usr/share/xfce4:/usr/local/share:/usr/share:/var/lib/snapd/desktop:/usr/share XDG_CONFIG_DIRS=/etc/xdg/xdg-xubuntu:/etc/xdg:/etc/xdg SESSION_MANAGER=local/python-Virtual-Machine:@/tmp/.ICE-unix/1001,unix/python-Virtual-Machine:/tmp/.ICE-unix/1001 DISPLAY=:0.0 "
python-Virtual-Machine,2019-10-26T16:36:32,1173,light-locker,S (sleeping),1001,1000,1000,1000,1000,1000,1000,4,light-locker ,"USER=python LANGUAGE=en_US XDG_SEAT=seat0 XDG_SESSION_TYPE=x11 SSH_AGENT_PID=975 SHLVL=0 HOME=/home/python DESKTOP_SESSION=xubuntu XDG_SEAT_PATH=/org/freedesktop/DisplayManager/Seat0 DBUS_SESSION_BUS_ADDRESS=unix:path=/run/user/1000/bus GLADE_MODULE_PATH=: QT_QPA_PLATFORMTHEME=gtk2 LOGNAME=python GTK_OVERLAY_SCROLLING=0 XDG_SESSION_ID=c1 CLUTTER_BACKEND=x11 PATH=/home/python/.local/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin GDM_LANG=en_US GLADE_PIXMAP_PATH=: XDG_RUNTIME_DIR=/run/user/1000 XDG_SESSION_PATH=/org/freedesktop/DisplayManager/Session0 XDG_MENU_PREFIX=xfce- LANG=en_US.UTF-8 XDG_CURRENT_DESKTOP=XFCE XDG_SESSION_DESKTOP=xubuntu XAUTHORITY=/home/python/.Xauthority XDG_GREETER_DATA_DIR=/var/lib/lightdm-data/python SSH_AUTH_SOCK=/run/user/1000/keyring/ssh GLADE_CATALOG_PATH=: SHELL=/bin/bash QT_ACCESSIBILITY=1 GDMSESSION=xubuntu GPG_AGENT_INFO=/run/user/1000/gnupg/S.gpg-agent:0:1 XDG_VTNR=7 PWD=/home/python XDG_DATA_DIRS=/usr/share/xubuntu:/usr/share/xfce4:/usr/local/share:/usr/share:/var/lib/snapd/desktop:/usr/share XDG_CONFIG_DIRS=/etc/xdg/xdg-xubuntu:/etc/xdg:/etc/xdg SESSION_MANAGER=local/python-Virtual-Machine:@/tmp/.ICE-unix/1001,unix/python-Virtual-Machine:/tmp/.ICE-unix/1001 DISPLAY=:0.0 "
python-Virtual-Machine,2019-10-26T16:36:32,1195,blueman-applet,S (sleeping),1001,1000,1000,1000,1000,1000,1000,4,/usr/bin/python3 /usr/bin/blueman-applet ,"USER=python LANGUAGE=en_US XDG_SEAT=seat0 XDG_SESSION_TYPE=x11 SSH_AGENT_PID=975 SHLVL=0 HOME=/home/python DESKTOP_SESSION=xubuntu XDG_SEAT_PATH=/org/freedesktop/DisplayManager/Seat0 DBUS_SESSION_BUS_ADDRESS=unix:path=/run/user/1000/bus GLADE_MODULE_PATH=: QT_QPA_PLATFORMTHEME=gtk2 LOGNAME=python GTK_OVERLAY_SCROLLING=0 XDG_SESSION_ID=c1 CLUTTER_BACKEND=x11 PATH=/home/python/.local/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin GDM_LANG=en_US GLADE_PIXMAP_PATH=: XDG_RUNTIME_DIR=/run/user/1000 XDG_SESSION_PATH=/org/freedesktop/DisplayManager/Session0 XDG_MENU_PREFIX=xfce- LANG=en_US.UTF-8 XDG_CURRENT_DESKTOP=XFCE XDG_SESSION_DESKTOP=xubuntu XAUTHORITY=/home/python/.Xauthority XDG_GREETER_DATA_DIR=/var/lib/lightdm-data/python SSH_AUTH_SOCK=/run/user/1000/keyring/ssh GLADE_CATALOG_PATH=: SHELL=/bin/bash QT_ACCESSIBILITY=1 GDMSESSION=xubuntu GPG_AGENT_INFO=/run/user/1000/gnupg/S.gpg-agent:0:1 XDG_VTNR=7 PWD=/home/python XDG_DATA_DIRS=/usr/share/xubuntu:/usr/share/xfce4:/usr/local/share:/usr/share:/var/lib/snapd/desktop:/usr/share XDG_CONFIG_DIRS=/etc/xdg/xdg-xubuntu:/etc/xdg:/etc/xdg SESSION_MANAGER=local/python-Virtual-Machine:@/tmp/.ICE-unix/1001,unix/python-Virtual-Machine:/tmp/.ICE-unix/1001 DISPLAY=:0.0 "
python-Virtual-Machine,2019-10-26T16:36:32,1203,update-notifier,S (sleeping),1001,1000,1000,1000,1000,1000,1000,4,update-notifier ,"USER=python LANGUAGE=en_US XDG_SEAT=seat0 XDG_SESSION_TYPE=x11 SSH_AGENT_PID=975 SHLVL=0 HOME=/home/python DESKTOP_SESSION=xubuntu XDG_SEAT_PATH=/org/freedesktop/DisplayManager/Seat0 DBUS_SESSION_BUS_ADDRESS=unix:path=/run/user/1000/bus GLADE_MODULE_PATH=: QT_QPA_PLATFORMTHEME=gtk2 LOGNAME=python GTK_OVERLAY_SCROLLING=0 XDG_SESSION_ID=c1 CLUTTER_BACKEND=x11 PATH=/home/python/.local/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin GDM_LANG=en_US GLADE_PIXMAP_PATH=: XDG_RUNTIME_DIR=/run/user/1000 XDG_SESSION_PATH=/org/freedesktop/DisplayManager/Session0 XDG_MENU_PREFIX=xfce- LANG=en_US.UTF-8 XDG_CURRENT_DESKTOP=XFCE XDG_SESSION_DESKTOP=xubuntu XAUTHORITY=/home/python/.Xauthority XDG_GREETER_DATA_DIR=/var/lib/lightdm-data/python SSH_AUTH_SOCK=/run/user/1000/keyring/ssh GLADE_CATALOG_PATH=: SHELL=/bin/bash QT_ACCESSIBILITY=1 GDMSESSION=xubuntu GPG_AGENT_INFO=/run/user/1000/gnupg/S.gpg-agent:0:1 XDG_VTNR=7 PWD=/home/python XDG_DATA_DIRS=/usr/share/xubuntu:/usr/share/xfce4:/usr/local/share:/usr/share:/var/lib/snapd/desktop:/usr/share XDG_CONFIG_DIRS=/etc/xdg/xdg-xubuntu:/etc/xdg:/etc/xdg SESSION_MANAGER=local/python-Virtual-Machine:@/tmp/.ICE-unix/1001,unix/python-Virtual-Machine:/tmp/.ICE-unix/1001 DISPLAY=:0.0 "
python-Virtual-Machine,2019-10-26T16:36:32,1204,xfsettingsd,S (sleeping),1,1000,1000,1000,1000,1000,1000,3,xfsettingsd ,"USER=python LANGUAGE=en_US XDG_SEAT=seat0 XDG_SESSION_TYPE=x11 SSH_AGENT_PID=975 SHLVL=0 HOME=/home/python DESKTOP_SESSION=xubuntu XDG_SEAT_PATH=/org/freedesktop/DisplayManager/Seat0 DBUS_SESSION_BUS_ADDRESS=unix:path=/run/user/1000/bus GLADE_MODULE_PATH=: QT_QPA_PLATFORMTHEME=gtk2 LOGNAME=python GTK_OVERLAY_SCROLLING=0 XDG_SESSION_ID=c1 CLUTTER_BACKEND=x11 PATH=/home/python/.local/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin GDM_LANG=en_US GLADE_PIXMAP_PATH=: XDG_RUNTIME_DIR=/run/user/1000 XDG_SESSION_PATH=/org/freedesktop/DisplayManager/Session0 XDG_MENU_PREFIX=xfce- DISPLAY=:0.0 LANG=en_US.UTF-8 XDG_CURRENT_DESKTOP=XFCE XDG_SESSION_DESKTOP=xubuntu XAUTHORITY=/home/python/.Xauthority XDG_GREETER_DATA_DIR=/var/lib/lightdm-data/python SSH_AUTH_SOCK=/run/user/1000/keyring/ssh GLADE_CATALOG_PATH=: SHELL=/bin/bash QT_ACCESSIBILITY=1 GDMSESSION=xubuntu GPG_AGENT_INFO=/run/user/1000/gnupg/S.gpg-agent:0:1 XDG_VTNR=7 PWD=/home/python XDG_DATA_DIRS=/usr/share/xubuntu:/usr/share/xfce4:/usr/local/share:/usr/share:/var/lib/snapd/desktop:/usr/share XDG_CONFIG_DIRS=/etc/xdg/xdg-xubuntu:/etc/xdg:/etc/xdg SESSION_MANAGER=local/python-Virtual-Machine:@/tmp/.ICE-unix/1001,unix/python-Virtual-Machine:/tmp/.ICE-unix/1001 "
python-Virtual-Machine,2019-10-26T16:36:32,1253,nm-applet,S (sleeping),1001,1000,1000,1000,1000,1000,1000,4,nm-applet ,"USER=python LANGUAGE=en_US XDG_SEAT=seat0 XDG_SESSION_TYPE=x11 SSH_AGENT_PID=975 SHLVL=0 HOME=/home/python DESKTOP_SESSION=xubuntu XDG_SEAT_PATH=/org/freedesktop/DisplayManager/Seat0 DBUS_SESSION_BUS_ADDRESS=unix:path=/run/user/1000/bus GLADE_MODULE_PATH=: QT_QPA_PLATFORMTHEME=gtk2 LOGNAME=python GTK_OVERLAY_SCROLLING=0 XDG_SESSION_ID=c1 CLUTTER_BACKEND=x11 PATH=/home/python/.local/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin GDM_LANG=en_US GLADE_PIXMAP_PATH=: XDG_RUNTIME_DIR=/run/user/1000 XDG_SESSION_PATH=/org/freedesktop/DisplayManager/Session0 XDG_MENU_PREFIX=xfce- LANG=en_US.UTF-8 XDG_CURRENT_DESKTOP=XFCE XDG_SESSION_DESKTOP=xubuntu XAUTHORITY=/home/python/.Xauthority XDG_GREETER_DATA_DIR=/var/lib/lightdm-data/python SSH_AUTH_SOCK=/run/user/1000/keyring/ssh GLADE_CATALOG_PATH=: SHELL=/bin/bash QT_ACCESSIBILITY=1 GDMSESSION=xubuntu GPG_AGENT_INFO=/run/user/1000/gnupg/S.gpg-agent:0:1 XDG_VTNR=7 PWD=/home/python XDG_DATA_DIRS=/usr/share/xubuntu:/usr/share/xfce4:/usr/local/share:/usr/share:/var/lib/snapd/desktop:/usr/share XDG_CONFIG_DIRS=/etc/xdg/xdg-xubuntu:/etc/xdg:/etc/xdg SESSION_MANAGER=local/python-Virtual-Machine:@/tmp/.ICE-unix/1001,unix/python-Virtual-Machine:/tmp/.ICE-unix/1001 DISPLAY=:0.0 "
python-Virtual-Machine,2019-10-26T16:36:32,1261,applet.py,S (sleeping),1001,1000,1000,1000,1000,1000,1000,2,/usr/bin/python3 /usr/share/system-config-printer/applet.py ,"USER=python LANGUAGE=en_US XDG_SEAT=seat0 XDG_SESSION_TYPE=x11 SSH_AGENT_PID=975 SHLVL=0 HOME=/home/python DESKTOP_SESSION=xubuntu XDG_SEAT_PATH=/org/freedesktop/DisplayManager/Seat0 DBUS_SESSION_BUS_ADDRESS=unix:path=/run/user/1000/bus GLADE_MODULE_PATH=: QT_QPA_PLATFORMTHEME=gtk2 LOGNAME=python GTK_OVERLAY_SCROLLING=0 XDG_SESSION_ID=c1 CLUTTER_BACKEND=x11 PATH=/home/python/.local/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin GDM_LANG=en_US GLADE_PIXMAP_PATH=: SESSION_MANAGER=local/python-Virtual-Machine:@/tmp/.ICE-unix/1001,unix/python-Virtual-Machine:/tmp/.ICE-unix/1001 XDG_RUNTIME_DIR=/run/user/1000 XDG_SESSION_PATH=/org/freedesktop/DisplayManager/Session0 XDG_MENU_PREFIX=xfce- DISPLAY=:0.0 LANG=en_US.UTF-8 XDG_CURRENT_DESKTOP=XFCE XDG_SESSION_DESKTOP=xubuntu XAUTHORITY=/home/python/.Xauthority XDG_GREETER_DATA_DIR=/var/lib/lightdm-data/python SSH_AUTH_SOCK=/run/user/1000/keyring/ssh GLADE_CATALOG_PATH=: SHELL=/bin/bash QT_ACCESSIBILITY=1 GDMSESSION=xubuntu GPG_AGENT_INFO=/run/user/1000/gnupg/S.gpg-agent:0:1 XDG_VTNR=7 PWD=/home/python XDG_DATA_DIRS=/usr/share/xubuntu:/usr/share/xfce4:/usr/local/share:/usr/share:/var/lib/snapd/desktop:/usr/share XDG_CONFIG_DIRS=/etc/xdg/xdg-xubuntu:/etc/xdg:/etc/xdg "
python-Virtual-Machine,2019-10-26T16:36:32,1274,xfce4-power-man,S (sleeping),1,1000,1000,1000,1000,1000,1000,3,xfce4-power-manager ,"USER=python LANGUAGE=en_US XDG_SEAT=seat0 XDG_SESSION_TYPE=x11 SSH_AGENT_PID=975 SHLVL=0 HOME=/home/python DESKTOP_SESSION=xubuntu XDG_SEAT_PATH=/org/freedesktop/DisplayManager/Seat0 DBUS_SESSION_BUS_ADDRESS=unix:path=/run/user/1000/bus GLADE_MODULE_PATH=: QT_QPA_PLATFORMTHEME=gtk2 LOGNAME=python GTK_OVERLAY_SCROLLING=0 XDG_SESSION_ID=c1 CLUTTER_BACKEND=x11 PATH=/home/python/.local/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin GDM_LANG=en_US GLADE_PIXMAP_PATH=: XDG_RUNTIME_DIR=/run/user/1000 XDG_SESSION_PATH=/org/freedesktop/DisplayManager/Session0 XDG_MENU_PREFIX=xfce- LANG=en_US.UTF-8 XDG_CURRENT_DESKTOP=XFCE XDG_SESSION_DESKTOP=xubuntu XAUTHORITY=/home/python/.Xauthority XDG_GREETER_DATA_DIR=/var/lib/lightdm-data/python SSH_AUTH_SOCK=/run/user/1000/keyring/ssh GLADE_CATALOG_PATH=: SHELL=/bin/bash QT_ACCESSIBILITY=1 GDMSESSION=xubuntu GPG_AGENT_INFO=/run/user/1000/gnupg/S.gpg-agent:0:1 XDG_VTNR=7 PWD=/home/python XDG_DATA_DIRS=/usr/share/xubuntu:/usr/share/xfce4:/usr/local/share:/usr/share:/var/lib/snapd/desktop:/usr/share XDG_CONFIG_DIRS=/etc/xdg/xdg-xubuntu:/etc/xdg:/etc/xdg SESSION_MANAGER=local/python-Virtual-Machine:@/tmp/.ICE-unix/1001,unix/python-Virtual-Machine:/tmp/.ICE-unix/1001 DISPLAY=:0.0 "
python-Virtual-Machine,2019-10-26T16:36:32,1282,upowerd,S (sleeping),1,0,0,0,0,0,0,3,/usr/lib/upower/upowerd ,LANG=en_US.UTF-8 PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin INVOCATION_ID=c4ad2e1f8a814d4496a340d0b9d0e22c JOURNAL_STREAM=9:34107 
python-Virtual-Machine,2019-10-26T16:36:32,1297,gvfsd,S (sleeping),850,1000,1000,1000,1000,1000,1000,3,/usr/lib/gvfs/gvfsd ,CLUTTER_BACKEND=x11 DBUS_SESSION_BUS_ADDRESS=unix:path=/run/user/1000/bus DESKTOP_SESSION=xubuntu DISPLAY=:0 GDMSESSION=xubuntu GDM_LANG=en_US GPG_AGENT_INFO=/run/user/1000/gnupg/S.gpg-agent:0:1 GTK_OVERLAY_SCROLLING=0 HOME=/home/python IM_CONFIG_PHASE=1 LANG=en_US.UTF-8 LANGUAGE=en_US LOGNAME=python PATH=/home/python/.local/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin PWD=/home/python QT_ACCESSIBILITY=1 QT_QPA_PLATFORMTHEME=gtk2 SHELL=/bin/bash SHLVL=1 USER=python XAUTHORITY=/home/python/.Xauthority XDG_CONFIG_DIRS=/etc/xdg/xdg-xubuntu:/etc/xdg XDG_DATA_DIRS=/usr/share/xubuntu:/usr/share/xfce4:/usr/local/share:/usr/share:/var/lib/snapd/desktop XDG_GREETER_DATA_DIR=/var/lib/lightdm-data/python XDG_RUNTIME_DIR=/run/user/1000 XDG_SEAT_PATH=/org/freedesktop/DisplayManager/Seat0 XDG_SESSION_DESKTOP=xubuntu XDG_SESSION_PATH=/org/freedesktop/DisplayManager/Session0 XDG_SESSION_TYPE=x11 _=/usr/bin/dbus-update-activation-environment MANAGERPID=850 INVOCATION_ID=a9856428108f4dbfa8a397d1e8149ce9 JOURNAL_STREAM=9:34202 
